player_id,player_name,season,fbref_player,age,birth_year,nation,position,position_group,squad,competition,foot,height_in_cm,market_value_eur,highest_market_value_in_eur,valuation_date,tm_match_method,tm_match_score,source_file,MP,Starts,Min,90s,Gls_per90,Ast_per90,xG_per90,npxG_per90,xAG_per90,PrgC_per90,PrgP_per90,PrgR_per90,Sh_per90,SoT_per90,KP_per90,PPA_per90,Tkl_per90,TklW_per90,Int_per90,Blocks_per90,Clr_per90,Touches_per90,Carries_per90,Mis_per90,Dis_per90,Rec_per90,Recov_per90,AerWon_per90,AerLost_per90
374954,Kristijan Jakic,2022_2023,Kristijan Jaki?,25.0,1997,CRO,DFMF,DF,Eint Frankfurt,Bundesliga,right,184.0,7000000,9000000,2023-06-22,fuzzy_name_birth_year,97,2022-2023 Football Player Stats.csv,17.0,13.0,1106.0,12.3,0.08130081300813008,0.0,0.0,,0.0,1.06,3.41,1.3,0.57,0.24,0.49,0.41,2.11,1.38,0.57,2.28,3.25,65.7,31.400000000000002,0.57,0.33,36.2,7.799999999999999,1.38,1.79
328658,Kristoffer Ajer,2022_2023,Kristoffer Ajer,24.0,1998,NOR,DF,DF,Brentford,Premier League,right,198.0,16000000,18000000,2023-06-20,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,9.0,9.0,763.0,8.5,0.0,0.0,0.0,,0.0,1.18,3.65,1.41,0.12,0.0,0.12,0.35,1.29,0.94,0.82,0.71,2.59,48.5,25.2,0.35,0.94,27.2,4.24,1.76,1.29
574495,Kristoffer Askildsen,2022_2023,Kristoffer Askildsen,22.0,2001,NOR,MF,MF,Lecce,Serie A,right,190.0,2000000,2000000,2023-06-15,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,16.0,6.0,592.0,6.6,0.0,0.0,0.0,,0.0,1.36,3.03,2.27,1.36,0.45,0.91,0.3,1.06,0.45,1.52,1.67,0.91,44.20000000000001,17.3,1.82,0.45,21.7,5.610000000000001,2.58,2.27
327757,Krzysztof Piatek,2022_2023,Krzysztof Pi?tek,27.0,1995,POL,FW,FW,Salernitana,Serie A,right,183.0,7000000,40000000,2023-06-15,fuzzy_name_birth_year,94,2022-2023 Football Player Stats.csv,17.0,13.0,1149.0,12.8,0.234375,0.16,0.0,,0.0,1.4099999999999997,1.5600000000000003,5.08,2.42,0.94,0.7800000000000001,0.47,0.63,0.39000000000000007,0.0,0.47,1.4799999999999998,35.3,18.2,3.36,1.5600000000000003,25.9,2.34,3.52,4.38
490426,Krépin Diatta,2022_2023,Krépin Diatta,23.0,1999,SEN,MFFW,MF,Monaco,Ligue 1,right,175.0,15000000,21000000,2023-06-27,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,19.0,14.0,1342.0,14.9,0.1342281879194631,0.13,0.0,,0.0,3.36,3.56,8.72,2.08,0.81,1.01,1.1400000000000001,1.1400000000000001,0.81,0.74,1.34,0.4,42.6,30.3,2.35,0.67,30.7,4.16,1.88,1.54
157509,Kurt Zouma,2022_2023,Kurt Zouma,28.0,1994,FRA,DF,DF,West Ham,Premier League,right,190.0,22000000,35000000,2023-06-20,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,15.0,15.0,1274.0,14.2,0.07042253521126761,0.0,0.0,,0.0,0.07,1.1300000000000001,0.07,0.77,0.21,0.0,0.14,0.28,0.14,0.92,0.49,5.42,51.8,27.3,0.28,0.0,32.6,3.94,2.61,0.35
95424,Kyle Walker,2022_2023,Kyle Walker,32.0,1990,ENG,DF,DF,Manchester City,Premier League,right,183.0,13000000,50000000,2023-06-20,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,11.0,10.0,793.0,8.8,0.0,0.0,0.0,,0.0,2.5,9.32,2.16,0.34,0.11,0.45,0.23000000000000004,0.34,0.23000000000000004,0.57,0.34,0.57,100.3,58.2,0.34,0.23000000000000004,80.7,5.45,1.36,0.34
341051,Kyle Walker-Peters,2022_2023,Kyle Walker-Peters,25.0,1997,ENG,DF,DF,Southampton,Premier League,right,173.0,25000000,25000000,2023-06-20,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,16.0,16.0,1402.0,15.6,0.06410256410256411,0.0,0.0,,0.0,3.53,3.08,4.04,0.38,0.13,0.64,1.15,1.92,1.03,0.77,1.47,1.73,55.5,28.4,1.28,2.05,29.7,5.32,0.83,1.09
342229,Kylian Mbappé,2022_2023,Kylian Mbappé,24.0,1998,FRA,FW,FW,Paris S-G,Ligue 1,right,180.0,180000000,200000000,2023-06-27,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,19.0,17.0,1468.0,16.3,0.7975460122699386,0.12,0.0,,0.0,6.01,4.11,15.6,4.42,2.21,1.84,2.58,0.31,0.12,0.18,0.18,0.18,55.8,49.6,2.21,1.35,49.0,1.72,0.37,0.31
27389,Kévin Gameiro,2022_2023,Kévin Gameiro,35.0,1987,FRA,FW,FW,Strasbourg,Ligue 1,right,172.0,1200000,25000000,2023-06-27,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,20.0,16.0,1394.0,15.5,0.45161290322580644,0.0,0.0,,0.0,2.13,3.23,6.71,1.94,1.16,1.03,1.1,0.97,0.45,0.45,0.45,0.0,43.6,33.4,2.0,1.23,31.8,3.94,0.58,1.03
545538,Lameck Banda,2022_2023,Lameck Banda,22.0,2001,ZAM,FWMF,MF,Lecce,Serie A,right,169.0,4000000,6000000,2023-06-15,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,22.0,11.0,1051.0,11.7,0.08547008547008547,0.09,0.0,,0.0,4.53,1.5400000000000003,8.72,1.7899999999999998,0.6,0.68,0.51,1.62,0.94,0.26,1.5400000000000003,0.17,38.4,26.3,3.25,1.88,26.499999999999996,4.27,0.43,1.37
518644,Largie Ramazani,2022_2023,Largie Ramazani,21.0,2001,BEL,FWMF,MF,Almería,Liga,right,168.0,6000000,10000000,2023-06-13,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,19.0,12.0,1039.0,11.5,0.17391304347826086,0.0,0.0,,0.0,3.83,2.0,6.0,2.52,1.22,0.78,0.7,0.8700000000000001,0.61,0.52,0.7,0.17,31.4,21.2,2.61,1.3,22.9,4.0,0.17,1.04
48298,Lars Stindl,2022_2023,Lars Stindl,34.0,1988,GER,FWMF,MF,M'Gladbach,Bundesliga,right,181.0,1000000,18000000,2023-06-22,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,14.0,10.0,890.0,9.9,0.40404040404040403,0.61,0.0,,0.0,1.11,3.3299999999999996,4.14,2.32,1.01,2.02,1.21,1.11,0.61,0.51,1.6199999999999999,1.31,48.5,26.100000000000005,1.41,1.01,35.7,4.55,0.51,1.52
386552,Lassana Coulibaly,2022_2023,Lassana Coulibaly,26.0,1996,MLI,MF,MF,Salernitana,Serie A,right,183.0,5000000,5000000,2023-06-15,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,19.0,19.0,1572.0,17.5,0.05714285714285714,0.11,0.0,,0.0,1.6,3.43,2.11,0.46,0.17,0.63,0.34,3.03,1.6,0.51,1.09,0.86,46.2,26.8,2.0,0.91,28.7,6.34,0.63,0.9699999999999999
569140,Lassine Sinayoko,2022_2023,Lassine Sinayoko,23.0,1999,MLI,MFFW,MF,Auxerre,Ligue 1,right,186.0,1200000,1500000,2023-06-27,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,21.0,14.0,1188.0,13.2,0.0,0.15,0.0,,0.0,3.03,4.17,9.17,2.05,0.45,1.06,1.52,2.27,1.06,0.83,0.83,1.06,46.4,34.1,2.58,1.89,30.8,6.67,1.06,1.97
238626,Laurent Abergel,2022_2023,Laurent Abergel,30.0,1993,FRA,MF,MF,Lorient,Ligue 1,right,170.0,3000000,3000000,2023-06-27,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,15.0,15.0,1165.0,12.9,0.0,0.08,0.0,,0.0,0.47,5.04,0.47,0.31,0.0,0.62,0.39,3.7999999999999994,2.02,1.16,1.4,1.55,54.70000000000001,41.0,1.32,0.78,36.4,6.51,0.31,0.39
406625,Lautaro Martínez,2022_2023,Lautaro Martínez,25.0,1997,ARG,FW,FW,Inter,Serie A,right,174.0,85000000,110000000,2023-06-15,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,21.0,19.0,1675.0,18.6,0.6451612903225806,0.16,0.0,,0.0,1.72,2.8,5.48,3.92,1.51,1.56,0.75,0.7,0.32,0.48,1.08,0.65,35.8,19.9,2.15,1.56,26.4,3.06,1.29,1.51
528833,Lazar Samardžić,2022_2023,Lazar Samardzic,20.0,2002,GER,MF,MF,Udinese,Serie A,left,184.0,14000000,20000000,2023-06-15,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,20.0,7.0,836.0,9.3,0.4301075268817204,0.11,0.0,,0.0,2.15,6.02,3.23,3.33,1.29,2.9,1.29,1.83,0.86,0.75,0.65,0.65,58.300000000000004,33.9,2.15,1.51,36.8,7.1,0.54,1.51
168157,Leander Dendoncker,2022_2023,Leander Dendoncker,27.0,1995,BEL,MF,MF,Aston Villa / Wolves,Premier League,right,188.0,15000000,32000000,2023-06-20,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,16.0,5.0,555.0,6.199999999999999,0.0,0.0,0.0,,0.0,0.32193548387096776,2.579677419354839,0.643225806451613,0.643225806451613,0.32129032258064516,1.1303225806451613,0.16258064516129034,2.417741935483871,0.9648387096774194,2.4200000000000004,1.933225806451613,1.6148387096774197,51.58387096774193,23.222580645161297,1.1303225806451613,0.4806451612903226,29.035483870967745,5.805806451612903,1.1303225806451613,1.773548387096774
102423,Leandro Cabrera,2022_2023,Leandro Cabrera,31.0,1991,URU,DF,DF,Espanyol,Liga,left,190.0,2500000,10000000,2023-06-13,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,19.0,19.0,1647.0,18.3,0.0,0.0,0.0,,0.0,0.49,2.95,0.16,0.77,0.16,0.43999999999999995,0.49,1.09,0.55,1.48,1.26,4.15,54.6,25.7,0.21999999999999997,0.10999999999999999,29.6,4.86,2.51,1.53
166237,Leandro Paredes,2022_2023,Leandro Paredes,28.0,1994,ARG,MF,MF,Juventus / Paris S-G,Serie A / Ligue 1,right,180.0,12000000,40000000,2023-06-15,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,16.0,4.0,575.0,6.3999999999999995,0.0,0.15656250000000002,0.0,,0.0,1.09,6.719375,0.779375,1.4046875,0.15406250000000002,1.4087500000000002,1.253125,2.340625,1.5612500000000002,1.5612500000000002,0.9375000000000001,1.55875,78.41875,42.990625,0.47125000000000006,0.30812500000000004,55.8125,5.468750000000001,0.15406250000000002,0.15406250000000002
144028,Leandro Trossard,2022_2023,Leandro Trossard,28.0,1994,BEL,FWMF,MF,Arsenal / Brighton,Premier League,right,172.0,35000000,38000000,2023-06-20,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,19.0,16.0,1385.0,15.4,0.5194805194805194,0.13272727272727272,0.0,,0.0,2.9223376623376627,4.676233766233766,8.636883116883117,2.724675324675325,1.2296103896103896,1.562857142857143,1.8809090909090906,0.9058441558441558,0.5185714285714286,0.38870129870129866,1.0997402597402597,0.06636363636363636,48.501298701298694,30.018181818181816,2.464935064935065,1.7524675324675325,36.71688311688311,4.3487012987012985,0.38870129870129866,0.711038961038961
387626,Leon Bailey,2022_2023,Leon Bailey,25.0,1997,JAM,FWMF,MF,Aston Villa,Premier League,left,178.0,28000000,45000000,2023-06-20,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,20.0,17.0,1317.0,14.6,0.273972602739726,0.14,0.0,,0.0,3.7,1.37,8.36,2.4,0.82,1.23,0.89,0.75,0.34,0.21,0.62,0.41,38.5,24.2,2.33,2.67,26.6,3.15,1.1,2.47
153084,Leon Goretzka,2022_2023,Leon Goretzka,28.0,1995,GER,MF,MF,Bayern Munich,Bundesliga,right,189.0,45000000,70000000,2023-06-22,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,15.0,13.0,1016.0,11.3,0.2654867256637168,0.09000000000000001,0.0,,0.0,2.21,4.96,3.1,2.48,0.62,1.24,1.06,1.8599999999999999,1.15,1.5000000000000002,2.04,1.95,64.3,32.3,1.15,0.71,39.6,8.76,2.74,1.42
575998,Leonardo Balerdi,2022_2023,Leonardo Balerdi,24.0,1999,ARG,DF,DF,Marseille,Ligue 1,right,187.0,10000000,20000000,2023-06-27,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,23.0,20.0,1765.0,19.6,0.0,0.05,0.0,,0.0,0.51,3.06,0.66,0.15,0.0,0.15,0.1,1.63,1.07,1.9900000000000002,1.53,3.06,65.8,47.8,0.66,0.1,42.5,6.38,1.79,1.73
93844,Leonardo Bittencourt,2022_2023,Leonardo Bittencourt,29.0,1993,GER,MFDF,DF,Werder Bremen,Bundesliga,right,171.0,2800000,7000000,2023-06-22,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,14.0,12.0,860.0,9.6,0.20833333333333334,0.0,0.0,,0.0,2.29,2.92,5.31,1.35,0.63,0.52,0.83,2.29,1.25,0.83,0.63,0.42000000000000004,53.1,33.4,2.6,0.83,36.9,6.56,0.21000000000000002,1.04
39983,Leonardo Bonucci,2022_2023,Leonardo Bonucci,35.0,1987,ITA,DF,DF,Juventus,Serie A,right,189.0,1500000,45000000,2023-06-15,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,9.0,6.0,600.0,6.7,0.14925373134328357,0.0,0.0,,0.0,0.14999999999999997,2.39,0.14999999999999997,0.29999999999999993,0.14999999999999997,0.29999999999999993,0.45,0.45,0.45,1.19,1.19,3.28,60.1,32.7,0.29999999999999993,0.0,40.1,5.37,1.64,1.94
340707,Leonardo Sernicola,2022_2023,Leonardo Sernicola,25.0,1997,ITA,DF,DF,Cremonese,Serie A,right,187.0,2000000,2000000,2023-06-15,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,17.0,15.0,1355.0,15.1,0.06622516556291391,0.07,0.0,,0.0,2.52,2.65,4.04,1.19,0.26,0.99,1.13,1.99,1.3200000000000003,1.59,0.79,1.92,47.7,22.5,1.13,0.86,23.6,5.36,1.19,0.79
118689,Leonardo Spinazzola,2022_2023,Leonardo Spinazzola,29.0,1993,ITA,DF,DF,Roma,Serie A,right,186.0,10000000,26000000,2023-06-15,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,13.0,9.0,807.0,9.0,0.0,0.11,0.0,,0.0,5.0,3.11,5.0,0.44,0.22,0.89,1.44,0.56,0.33,0.44,1.11,1.44,59.599999999999994,33.6,1.67,0.56,35.6,5.22,0.56,0.67
192565,Leroy Sané,2022_2023,Leroy Sané,27.0,1996,GER,MFFW,MF,Bayern Munich,Bundesliga,left,183.0,65000000,100000000,2023-06-22,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,18.0,13.0,1223.0,13.6,0.4411764705882353,0.22,0.0,,0.0,3.0899999999999994,5.880000000000001,8.31,3.68,1.4700000000000002,1.54,1.99,1.54,1.18,0.07,0.59,0.07,63.300000000000004,42.3,2.57,2.9400000000000004,52.7,4.71,0.37,0.07
614258,Levi Colwill,2022_2023,Levi Colwill,19.0,2003,ENG,DF,DF,Brighton,Premier League,left,187.0,35000000,55000000,2023-07-12,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,7.0,5.0,463.0,5.1,0.0,0.0,0.0,,0.0,1.18,3.92,0.2,0.2,0.0,0.39,0.59,0.2,0.2,1.18,0.39,2.75,88.8,58.2,0.2,0.2,63.7,6.67,2.94,0.98
249089,Lewis Cook,2022_2023,Lewis Cook,26.0,1997,ENG,MF,MF,Bournemouth,Premier League,right,175.0,10000000,20000000,2023-06-20,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,19.0,17.0,1486.0,16.5,0.0,0.12,0.0,,0.0,0.55,3.27,0.48,0.3,0.0,1.27,0.67,2.18,1.33,1.03,1.45,1.39,48.4,21.7,0.79,0.85,26.3,6.85,0.42,0.48
148153,Lewis Dunk,2022_2023,Lewis Dunk,31.0,1991,ENG,DF,DF,Brighton,Premier League,right,192.0,16000000,27000000,2023-06-20,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,21.0,21.0,1889.0,21.0,0.0,0.0,0.0,,0.0,0.52,3.71,0.05,0.48,0.05,0.05,0.19,0.62,0.38,1.0,1.1,2.67,89.4,59.89999999999999,0.33,0.14,66.7,6.760000000000001,1.62,1.48
428563,Lewis Ferguson,2022_2023,Lewis Ferguson,23.0,1999,SCO,MF,MF,Bologna,Serie A,right,181.0,12000000,28000000,2023-06-15,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,15.0,12.0,1007.0,11.2,0.26785714285714285,0.0,0.0,,0.0,0.98,2.32,3.66,1.7,0.7999999999999999,0.63,0.09000000000000001,1.96,1.34,0.98,0.89,1.16,51.8,25.9,1.88,0.63,37.4,5.09,0.63,1.43
75067,Liam Cooper,2022_2023,Liam Cooper,31.0,1991,SCO,DF,DF,Leeds United,Premier League,left,186.0,3000000,7000000,2023-06-20,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,13.0,12.0,1106.0,12.3,0.08130081300813008,0.0,0.0,,0.0,0.08,2.11,0.08,0.73,0.16,0.33,0.0,2.2,1.54,2.03,0.65,3.41,60.400000000000006,28.900000000000002,0.65,0.08,32.0,6.59,3.7399999999999998,2.2
193867,Liam Henderson,2022_2023,Liam Henderson,26.0,1996,SCO,MF,MF,Empoli,Serie A,right,183.0,2500000,3000000,2023-06-15,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,15.0,8.0,687.0,7.6,0.0,0.13,0.0,,0.0,1.1800000000000002,3.55,2.89,0.92,0.5299999999999999,1.5799999999999998,0.7899999999999999,1.05,0.92,0.92,0.7899999999999999,0.7899999999999999,53.4,32.0,1.45,0.39,37.5,5.26,0.5299999999999999,0.7899999999999999
485960,Lilian Brassier,2022_2023,Lilian Brassier,23.0,1999,FRA,DF,DF,Brest,Ligue 1,left,186.0,5000000,12000000,2023-06-27,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,20.0,19.0,1653.0,18.4,0.0,0.0,0.0,,0.0,0.9800000000000001,3.97,1.58,0.38,0.05,0.38,0.65,1.25,0.71,2.01,1.25,3.64,59.2,38.8,0.9800000000000001,0.54,34.0,5.49,1.09,0.82
335103,Linton Maina,2022_2023,Linton Maina,23.0,1999,GER,FWMF,MF,Köln,Bundesliga,right,180.0,6000000,9000000,2023-06-22,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,18.0,13.0,1101.0,12.2,0.1639344262295082,0.41000000000000003,0.0,,0.0,3.2,2.7,7.62,1.89,0.66,1.56,0.98,0.98,0.66,0.25,0.49,0.49,36.1,22.1,2.54,0.98,23.5,4.26,0.08,0.9000000000000001
28003,Lionel Messi,2022_2023,Lionel Messi,35.0,1987,ARG,MFFW,MF,Paris S-G,Ligue 1,left,170.0,35000000,180000000,2023-06-27,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,18.0,18.0,1577.0,17.5,0.5714285714285714,0.57,0.0,,0.0,3.94,10.5,8.17,4.57,1.9399999999999997,2.57,4.69,0.9699999999999999,0.74,0.0,0.4,0.0,78.3,67.8,1.43,2.46,67.9,2.34,0.0,0.17
480762,Lisandro Martínez,2022_2023,Lisandro Martínez,25.0,1998,ARG,DF,DF,Manchester Utd,Premier League,left,175.0,50000000,50000000,2023-06-20,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,20.0,18.0,1568.0,17.4,0.0574712643678161,0.0,0.0,,0.0,0.63,3.39,0.06,0.23,0.06,0.29,0.29,2.01,0.9800000000000001,1.49,2.01,4.6,76.7,44.5,0.57,0.4,48.7,6.61,1.49,1.21
480116,Lloyd Kelly,2022_2023,Lloyd Kelly,24.0,1998,ENG,DF,DF,Bournemouth,Premier League,left,189.0,18000000,20000000,2023-06-20,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,10.0,10.0,900.0,10.0,0.0,0.2,0.0,,0.0,0.4,1.5,0.1,0.2,0.0,0.3,0.3,1.2,0.7,1.3,1.2,4.8,59.2,29.0,0.9,0.0,34.5,4.3,1.9,0.8
487843,Lorenzo Colombo,2022_2023,Lorenzo Colombo,20.0,2002,ITA,FW,FW,Lecce,Serie A,left,183.0,5000000,7000000,2023-06-15,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,20.0,12.0,987.0,11.0,0.36363636363636365,0.18,0.0,,0.0,0.73,1.55,7.820000000000001,2.55,0.82,1.09,0.27,1.09,0.36,0.18,1.27,0.36,37.0,20.0,5.0,2.73,26.6,2.36,2.09,7.09
33571,Lorenzo De Silvestri,2022_2023,Lorenzo De Silvestri,34.0,1988,ITA,DF,DF,Bologna,Serie A,right,187.0,400000,6000000,2023-06-15,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,9.0,5.0,518.0,5.8,0.0,0.0,0.0,,0.0,1.38,3.45,2.24,0.69,0.34,0.69,0.69,0.34,0.34,0.34,0.86,2.76,52.39999999999999,24.1,0.69,0.69,26.399999999999995,4.83,1.55,1.38
286297,Lorenzo Pellegrini,2022_2023,Lorenzo Pellegrini,26.0,1996,ITA,MF,MF,Roma,Serie A,right,186.0,35000000,45000000,2023-06-15,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,19.0,19.0,1610.0,17.9,0.111731843575419,0.28,0.0,,0.0,2.18,3.8000000000000003,4.13,2.01,0.56,2.4,0.73,1.79,0.9500000000000001,0.84,1.06,0.61,53.4,28.9,2.01,1.06,34.5,4.58,0.39,0.89
487834,Lorenzo Pirola,2022_2023,Lorenzo Pirola,20.0,2002,ITA,DF,DF,Salernitana,Serie A,left,185.0,8000000,8000000,2023-06-15,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,9.0,6.0,590.0,6.6,0.0,0.0,0.0,,0.0,1.06,1.82,0.15,0.3,0.0,0.0,0.15,2.42,1.82,1.82,2.12,4.55,52.4,21.7,0.3,0.0,30.6,2.27,1.52,1.82
240219,Lorenzo Venuti,2022_2023,Lorenzo Venuti,27.0,1995,ITA,DF,DF,Fiorentina,Serie A,right,179.0,2000000,3000000,2023-06-15,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,9.0,5.0,556.0,6.2,0.0,0.16,0.0,,0.0,2.42,5.32,3.5499999999999994,0.65,0.65,0.97,1.29,2.1,0.81,0.65,0.32,2.1,71.8,40.0,1.29,0.0,47.1,4.52,1.29,0.65
387106,Lovro Majer,2022_2023,Lovro Majer,25.0,1998,CRO,MFFW,MF,Rennes,Ligue 1,left,178.0,20000000,27000000,2023-06-27,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,17.0,9.0,801.0,8.9,0.11235955056179775,0.22,0.0,,0.0,2.92,7.87,6.29,1.7999999999999998,0.34,2.02,2.25,2.02,0.79,1.57,1.12,0.44999999999999996,67.2,52.1,2.7,1.57,47.5,7.530000000000001,0.11,0.22
730581,Loïc Badé,2022_2023,Loïc Bade,22.0,2000,FRA,DF,DF,Sevilla / Rennes,Liga / Ligue 1,right,191.0,12000000,30000000,2023-06-13,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,7.0,6.0,538.0,6.0,0.0,0.16666666666666666,0.0,,0.0,0.6666666666666666,4.166666666666667,0.3333333333333333,0.5,0.0,0.3333333333333333,0.0,1.3333333333333333,1.1666666666666667,1.1666666666666667,0.8333333333333334,3.3333333333333335,82.5,58.666666666666664,0.0,0.16666666666666666,60.0,7.0,1.6666666666666667,2.0
368887,Loïs Openda,2022_2023,Loïs Openda,22.0,2000,BEL,FW,FW,Lens,Ligue 1,right,177.0,35000000,60000000,2023-06-27,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,22.0,16.0,1355.0,15.1,0.5960264900662252,0.07,0.0,,0.0,1.92,1.46,8.21,3.44,1.66,0.79,0.53,0.26,0.26,0.07,0.4,0.0,26.4,18.4,2.12,1.06,18.2,2.19,0.4,0.73
88680,Luca Caldirola,2022_2023,Luca Caldirola,32.0,1991,ITA,DF,DF,Monza,Serie A,left,186.0,1500000,4000000,2023-06-15,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,17.0,15.0,1312.0,14.6,0.0,0.0,0.0,,0.0,0.62,3.0799999999999996,0.75,0.34,0.07,0.21,0.21,0.9600000000000001,0.48000000000000004,0.9600000000000001,1.03,2.26,64.3,37.9,0.14,0.07,46.4,3.8400000000000003,1.78,1.16
384553,Luca Kilian,2022_2023,Luca Kilian,23.0,1999,GER,DF,DF,Köln,Bundesliga,right,192.0,3500000,4500000,2023-06-22,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,13.0,13.0,1096.0,12.2,0.0819672131147541,0.0,0.0,,0.0,0.98,3.93,0.16,0.33,0.08,0.16,0.0,1.8000000000000003,1.31,0.8200000000000001,1.31,3.93,64.6,41.0,0.33,0.16,42.5,5.0,1.8000000000000003,1.56
346567,Luca Pellegrini,2022_2023,Luca Pellegrini,23.0,1999,ITA,DF,DF,Eint Frankfurt,Bundesliga,left,178.0,7000000,15000000,2023-06-15,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,9.0,7.0,557.0,6.2,0.0,0.0,0.0,,0.0,3.06,3.5499999999999994,4.52,2.26,0.32,1.29,0.65,2.1,1.29,1.13,1.29,1.77,82.9,38.7,1.13,0.81,43.1,8.55,0.81,0.48
232463,Luca Pfeiffer,2022_2023,Luca Pfeiffer,26.0,1996,GER,FW,FW,Stuttgart,Bundesliga,right,196.0,1700000,2800000,2023-06-22,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,14.0,6.0,647.0,7.2,0.0,0.0,0.0,,0.0,1.11,2.5,5.0,1.67,0.14000000000000004,1.67,0.69,0.14000000000000004,0.14000000000000004,0.14000000000000004,0.42,0.5600000000000002,32.8,17.4,1.81,0.69,25.0,1.81,3.89,3.75
407265,Luca Zanimacchia,2022_2023,Luca Zanimacchia,24.0,1998,ITA,MFFW,MF,Cremonese,Serie A,right,178.0,1800000,2000000,2023-06-12,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,15.0,9.0,746.0,8.3,0.0,0.0,0.0,,0.0,2.65,3.13,8.43,2.29,0.48,1.57,1.45,2.53,1.57,1.08,1.08,0.6,50.1,25.1,2.41,1.45,29.2,5.78,0.36,1.2
334222,Lucas Boyé,2022_2023,Lucas Boyé,26.0,1996,ARG,FW,FW,Elche,Liga,right,183.0,10000000,15000000,2023-06-13,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,18.0,15.0,1217.0,13.5,0.07407407407407407,0.15,0.0,,0.0,2.3,2.3,5.78,2.0,0.59,0.89,1.04,1.41,0.67,0.59,1.63,1.7,41.6,26.4,5.93,3.19,30.0,3.56,1.1899999999999997,2.0
126664,Lucas Digne,2022_2023,Lucas Digne,29.0,1993,FRA,DF,DF,Aston Villa,Premier League,left,178.0,15000000,35000000,2023-06-20,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,15.0,14.0,1111.0,12.3,0.08130081300813008,0.0,0.0,,0.0,1.79,3.5,5.69,0.49,0.24,1.06,1.46,1.79,0.65,1.06,0.89,2.6,67.9,34.5,1.22,0.81,39.1,5.45,1.46,1.06
281963,Lucas Hernández,2022_2023,Lucas Hernández,26.0,1996,FRA,DF,DF,Bayern Munich,Bundesliga,left,184.0,45000000,70000000,2023-06-22,exact_name_birth_year,100,2022-2023 Football Player Stats.csv,7.0,6.0,476.0,5.3,0.0,0.0,0.0,,0.0,0.57,6.42,0.75,0.0,0.0,0.18999999999999997,0.37999999999999995,1.13,0.75,0.94,0.37999999999999995,1.32,76.8,50.400000000000006,0.18999999999999997,0.0,56.99999999999999,6.2299999999999995,0.75,0.37999999999999995
